procedure_code,RBCS_ID,RBCS_Cat,RBCS_Cat_Desc,RBCS_Cat_Subcat,RBCS_SubCat_Desc,RBCS_FamNumb,RBCS_Family_Desc,RBCS_Major_Ind,HCPCS_CD_ADD_DT,HCPCS_CD_END_DT,RBCS_Release_Year,RBCS_Reassigned,Final_CY_Prior_to_Reassignment
65850,PE053M,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),M,01Jan1984,31Dec9999,2024,1,9999
65855,PE053O,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),O,01Jan1985,31Dec9999,2024,1,9999
65860,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1993,31Dec9999,2020,0,9999
65865,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
65870,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
65875,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
65880,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
65900,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
65920,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
65930,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
66020,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
66030,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
66130,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
66150,PE053M,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),M,01Jan1985,31Dec9999,2024,1,9999
66155,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
66160,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1985,31Dec9999,2020,0,9999
66165,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec2014,2020,0,9999
66170,PE053M,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),M,01Jan1984,31Dec9999,2024,1,9999
66172,PE053M,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),M,01Jan1994,31Dec9999,2024,1,9999
66174,PE053M,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),M,01Jan2011,31Dec9999,2024,1,9999
66175,PE053M,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),M,01Jan2011,31Dec9999,2024,1,9999
66179,PE053M,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),M,01Jan2015,31Dec9999,2024,1,9999
66180,PE053M,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),M,01Jan1991,31Dec9999,2024,1,9999
66183,PE053M,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),M,01Jan2014,31Dec9999,2024,1,9999
66184,PE053M,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),M,01Jan2015,31Dec9999,2024,1,9999
66185,PE053M,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),M,01Jan1991,31Dec9999,2024,1,9999
66220,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec2018,2020,0,9999
66225,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
66250,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1986,31Dec9999,2020,0,9999
66500,PE053O,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),O,01Jan1984,31Dec9999,2024,1,9999
66505,PE053O,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),O,01Jan1984,31Dec9999,2024,1,9999
66600,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
66605,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
66625,PE053O,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),O,01Jan1985,31Dec9999,2024,1,9999
66630,PE053O,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),O,01Jan1985,31Dec9999,2024,1,9999
66635,PE053O,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),O,01Jan1984,31Dec9999,2024,1,9999
66680,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
66682,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
66700,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
66710,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1992,31Dec9999,2020,0,9999
66711,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan2005,31Dec9999,2020,0,9999
66720,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
66740,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
66761,PE053O,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),O,01Jan1985,31Dec9999,2024,1,9999
66762,PE053O,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),O,01Jan1985,31Dec9999,2024,1,9999
66770,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
66820,PE001O,P,Procedure,PE,Eye,001,Cataract Surgery,O,01Jan1984,31Dec9999,2020,0,9999
66821,PE001O,P,Procedure,PE,Eye,001,Cataract Surgery,O,01Jan1986,31Dec9999,2020,0,9999
66825,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1993,31Dec9999,2020,0,9999
66830,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
66840,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
66850,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
66852,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1991,31Dec9999,2020,0,9999
66920,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1985,31Dec9999,2020,0,9999
66930,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
66940,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1985,31Dec9999,2020,0,9999
66982,PE001M,P,Procedure,PE,Eye,001,Cataract Surgery,M,01Jan2001,31Dec9999,2020,0,9999
66983,PE001M,P,Procedure,PE,Eye,001,Cataract Surgery,M,01Jan1985,31Dec9999,2020,0,9999
66984,PE001O,P,Procedure,PE,Eye,001,Cataract Surgery,O,01Jan1985,31Dec9999,2020,0,9999
66985,PE001M,P,Procedure,PE,Eye,001,Cataract Surgery,M,01Jan1984,31Dec9999,2020,0,9999
66986,PE001M,P,Procedure,PE,Eye,001,Cataract Surgery,M,01Jan1992,31Dec9999,2020,0,9999
66987,PE001O,P,Procedure,PE,Eye,001,Cataract Surgery,O,01Jan2020,31Dec9999,2022,0,9999
66988,PE001O,P,Procedure,PE,Eye,001,Cataract Surgery,O,01Jan2020,31Dec9999,2022,0,9999
66989,PE001M,P,Procedure,PE,Eye,001,Cataract Surgery,M,01Jan2022,31Dec9999,2023,0,9999
66990,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan2003,31Dec9999,2020,0,9999
66991,PE001M,P,Procedure,PE,Eye,001,Cataract Surgery,M,01Jan2022,31Dec9999,2023,0,9999
66999,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67005,PE053O,P,Procedure,PE,Eye,053,Fluid Flow and Drainage of Eye (Any Method),O,01Jan1986,31Dec9999,2024,1,9999
67010,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1986,31Dec9999,2020,0,9999
67015,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67025,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67027,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1998,31Dec9999,2020,0,9999
67028,PE035O,P,Procedure,PE,Eye,035,Intravitreal Injection,O,01Jan1991,31Dec9999,2020,0,9999
67030,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67031,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1986,31Dec9999,2020,0,9999
67036,PE046M,P,Procedure,PE,Eye,046,Vitrectomy - Mechanical,M,01Jan1985,31Dec9999,2020,0,9999
67039,PE046M,P,Procedure,PE,Eye,046,Vitrectomy - Mechanical,M,01Jan1991,31Dec9999,2020,0,9999
67040,PE046M,P,Procedure,PE,Eye,046,Vitrectomy - Mechanical,M,01Jan1988,31Dec9999,2020,0,9999
67041,PE046M,P,Procedure,PE,Eye,046,Vitrectomy - Mechanical,M,01Jan2008,31Dec9999,2020,0,9999
67042,PE046M,P,Procedure,PE,Eye,046,Vitrectomy - Mechanical,M,01Jan2008,31Dec9999,2020,0,9999
67043,PE046M,P,Procedure,PE,Eye,046,Vitrectomy - Mechanical,M,01Jan2008,31Dec9999,2020,0,9999
67101,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1986,31Dec9999,2020,0,9999
67105,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1986,31Dec9999,2020,0,9999
67107,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67108,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67110,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1991,31Dec9999,2020,0,9999
67112,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec2015,2020,0,9999
67113,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan2008,31Dec9999,2020,0,9999
67115,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1985,31Dec9999,2020,0,9999
67120,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67121,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1985,31Dec9999,2020,0,9999
67141,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1986,31Dec9999,2020,0,9999
67145,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1986,31Dec9999,2020,0,9999
67208,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1986,31Dec9999,2024,1,9999
67210,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1986,31Dec9999,2020,0,9999
67218,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67220,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1999,31Dec9999,2020,0,9999
67221,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan2001,31Dec9999,2020,0,9999
67225,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan2002,31Dec9999,2020,0,9999
67227,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1986,31Dec9999,2020,0,9999
67228,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1986,31Dec9999,2020,0,9999
67229,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan2008,31Dec9999,2020,0,9999
67250,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67255,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67299,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67311,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1986,31Dec9999,2020,0,9999
67312,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1986,31Dec9999,2020,0,9999
67314,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1991,31Dec9999,2020,0,9999
67316,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1991,31Dec9999,2020,0,9999
67318,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1991,31Dec9999,2020,0,9999
67320,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67331,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67332,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67334,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1991,31Dec9999,2020,0,9999
67335,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1988,31Dec9999,2020,0,9999
67340,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1991,31Dec9999,2020,0,9999
67343,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1991,31Dec9999,2020,0,9999
67345,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1990,31Dec9999,2020,0,9999
67346,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan2007,31Dec9999,2020,0,9999
67399,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1982,31Dec9999,2020,0,9999
67400,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67405,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67412,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67413,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67414,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1992,31Dec9999,2020,0,9999
67415,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67420,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1985,31Dec9999,2020,0,9999
67430,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1985,31Dec9999,2020,0,9999
67440,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67445,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1992,31Dec9999,2020,0,9999
67450,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67500,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67505,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67515,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67550,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67560,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67570,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1992,31Dec9999,2020,0,9999
67599,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2024,1,9999
67700,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67710,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67715,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67800,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67801,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67805,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67808,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67810,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67820,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67825,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67830,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1985,31Dec9999,2020,0,9999
67835,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1985,31Dec9999,2020,0,9999
67840,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67850,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67875,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1991,31Dec9999,2020,0,9999
67880,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67882,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67900,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1992,31Dec9999,2020,0,9999
67901,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1982,31Dec9999,2020,0,9999
67902,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1982,31Dec9999,2020,0,9999
67903,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1982,31Dec9999,2020,0,9999
67904,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1982,31Dec9999,2020,0,9999
67906,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1982,31Dec9999,2020,0,9999
67908,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1982,31Dec9999,2020,0,9999
67909,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1982,31Dec9999,2020,0,9999
67911,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1982,31Dec9999,2020,0,9999
67912,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan2004,31Dec9999,2020,0,9999
67914,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67915,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1985,31Dec9999,2020,0,9999
67916,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1985,31Dec9999,2020,0,9999
67917,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67921,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67922,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67923,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67924,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67930,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67935,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67938,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67950,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67961,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67966,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
67971,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67973,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67974,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67975,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
67999,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68020,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68040,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68100,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68110,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68115,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68130,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68135,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68200,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68320,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68325,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68326,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68328,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
68330,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68335,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68340,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68360,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68362,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68371,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan2004,31Dec9999,2020,0,9999
68399,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68400,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68420,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68440,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68500,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1985,31Dec9999,2020,0,9999
68505,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1985,31Dec9999,2020,0,9999
68510,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68520,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68525,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68530,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68540,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
68550,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
68700,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68705,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68720,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1984,31Dec9999,2020,0,9999
68745,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1985,31Dec9999,2020,0,9999
68750,PE000M,P,Procedure,PE,Eye,000,No RBCS Family,M,01Jan1985,31Dec9999,2020,0,9999
68760,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68761,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1993,31Dec9999,2020,0,9999
68770,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68801,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1997,31Dec9999,2020,0,9999
68810,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1997,31Dec9999,2020,0,9999
68811,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1997,31Dec9999,2020,0,9999
68815,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1997,31Dec9999,2020,0,9999
68816,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan2008,31Dec9999,2020,0,9999
68840,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
68841,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan2022,31Dec9999,2023,0,9999
68850,IS000N,I,Imaging,IS,Standard X-ray,000,No RBCS Family,N,01Jan1984,31Dec9999,2020,0,9999
68899,PE000O,P,Procedure,PE,Eye,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
69000,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
69005,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
69020,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
69100,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan1985,31Dec9999,2020,0,9999
69105,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan1985,31Dec9999,2020,0,9999
69110,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
69120,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
69140,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
69145,PO000O,P,Procedure,PO,Other Organ Systems,000,No RBCS Family,O,01Jan1984,31Dec9999,2020,0,9999
